#1. No. 2. t/tsd  3. t[s] 4. dt[s] 5. vej[cm/s] 6. rej[cm] 7. vnb[cm/s] 8. rnb[cm] 9. Bnb[G] 10. Lpsr[erg/s]
59 6.307742e-04 1.092462e+03 1.636238e+00 4.889365e+07 8.012166e+10 3.911492e+07 6.409733e+10 9.013971e+06 6.528669e+45 
60 6.317203e-04 1.094101e+03 1.638693e+00 4.893030e+07 8.030201e+10 3.914424e+07 6.424160e+10 8.990358e+06 6.528669e+45 
61 6.326679e-04 1.095742e+03 1.641151e+00 4.896699e+07 8.048275e+10 3.917359e+07 6.438620e+10 8.966807e+06 6.528669e+45 
62 6.336169e-04 1.097385e+03 1.643612e+00 4.900370e+07 8.066391e+10 3.920296e+07 6.453113e+10 8.943318e+06 6.528669e+45 
63 6.345673e-04 1.099031e+03 1.646078e+00 4.904044e+07 8.084547e+10 3.923235e+07 6.467637e+10 8.919890e+06 6.528669e+45 
64 6.355192e-04 1.100680e+03 1.648547e+00 4.907721e+07 8.102744e+10 3.926176e+07 6.482195e+10 8.896523e+06 6.528669e+45 
65 6.364725e-04 1.102331e+03 1.651020e+00 4.911400e+07 8.120982e+10 3.929120e+07 6.496786e+10 8.873218e+06 6.528669e+45 
66 6.374272e-04 1.103984e+03 1.653496e+00 4.915082e+07 8.139261e+10 3.932066e+07 6.511409e+10 8.849974e+06 6.528669e+45 
67 6.383833e-04 1.105640e+03 1.655977e+00 4.918767e+07 8.157581e+10 3.935014e+07 6.526065e+10 8.826790e+06 6.528669e+45 
68 6.393409e-04 1.107299e+03 1.658461e+00 4.922455e+07 8.175943e+10 3.937964e+07 6.540754e+10 8.803668e+06 6.528669e+45 
69 6.402999e-04 1.108960e+03 1.660948e+00 4.926145e+07 8.194345e+10 3.940916e+07 6.555476e+10 8.780606e+06 6.528669e+45 
70 6.412604e-04 1.110623e+03 1.663440e+00 4.929838e+07 8.212790e+10 3.943871e+07 6.570232e+10 8.757604e+06 6.528669e+45 
71 6.422223e-04 1.112289e+03 1.665935e+00 4.933534e+07 8.231275e+10 3.946828e+07 6.585020e+10 8.734663e+06 6.528669e+45 
72 6.431856e-04 1.113958e+03 1.668434e+00 4.937233e+07 8.249803e+10 3.949787e+07 6.599842e+10 8.711781e+06 6.528669e+45 
